"name","mz","rt","QC11","QC12","QC22","QC23","QC24","QC25","QC26","QC27","QC28","QC29","QC30","QC31","QC13","QC32","QC33","QC34","QC35","QC14","QC15","QC16","QC17","QC18","QC19","QC20","QC21","EC4349","EC7415","ECFD103","EC3972","EC6120","EC6561","EC7522","EC7401","EC34A1771","EC6594","EC53A2215","EC47A2046","EC6557","EC6517","EC7221","EC7560","EC4365","EC4182","ECA1469","EC4455","EC17A1458","EC4641","EC6364","EC7460","EC6891","ECA1467","EC4121","EC6A1215","EC24A1581","EC6349","EC7447","EC4177","ECFB131","EC26A1605","EC6401","EC7586","EC6591","EC30A1671","ECA558","EC4370","EC4654","EC4374","EC4565","EC563","EC6602","EC3751","ECFB60","EC7631","EC6513","EC4638","EC8365","EC4149","EC4536","EC4293","ECFB123_1","EC6132","EC7403","EC4302","EC4385","EC6291","EC6548","EC6461","EC6742","EC6400","EC7597","EC6748","EC6101","ECFB123_2","EC6305","EC4106","EC4265","EC4136","EC4206","EC7372","EC6208","EC4291","EC6752","EC4482","EC6893","EC7360","EC7590","EC4781","EC7234","EC7458","EC7438","EC6200_1","EC6399","EC6459","EC55A2248","EC6902","EC6326","EC4173","ECFA125","EC8363","ECFC120","EC4179","EC6225","EC8289","EC4493","EC7446","EC6290","EC4382","EC6112","EC7577","EC4160","EC7160","EC3670","ECFA123","EC6299","EC8056_1","ECFB129","EC7536","ECFC18","EC6746","EC7237","EC6894","EC6659","EC3768","EC4286","EC8457","EC4054","EC4193","EC567","EC4483","EC7371","EC4171","EC6614","EC6358","EC4052","EC6731","EC4771","EC6519","EC5A1395","ECA1356","EC6109","EC4086","ECFB47","EC4600","EC4272","EC7527","EC4338","EC47A2049","EC4604","EC4602","EC6559","EC6304","EC4201","EC4135","EC4105","EC6501","EC4532","EC4235","EC7542","EC3703","EC8367","EC6356","EC3688","EC7603","EC6562","EC6402","EC32A1737","EC7244","EC7528","EC6634","EC8065","EC3938","EC3687","EC4224","EC4348","EC7154","EC4619","EC25A1596","EC6345","EC7549","EC4220","EC6103","EC4268","EC6808","ECA1318","EC3944","EC3677","EC25A1594","EC6108","EC7233","EC6202","EC4270","EC3826","EC7599","EC6408","EC7426","EC6A1200","ECFB147"
"M314T296",314.2325118,296.216,5037832.542,4871791.964,4728075.798,4705757.393,4652492.493,5312235.245,3973016.743,5383084.832,5181188.853,4845816.516,5127349.443,5034551.817,4795397.637,3706279.606,5041360.001,4940068.954,4743534.268,4704978.23,4293119.48,4306492.409,4191985.511,4306437.845,4226790.756,4717803.348,3565342.086,4603533.177,2809467.565,4587087.467,3499002.616,8834468.488,2679035.761,4892731.588,4228151.868,1908370.357,3854389.208,3206096.597,3498573.619,6019696.105,7207466.298,6443561.555,5022156.659,6056395.491,6144317.337,3629902.453,2892907.236,2154429.371,4724060.488,8927648.803,7900540.662,1180116.844,5584904.883,6214016.131,2919809.086,8416937.639,8217457.914,4389541.765,3742389.949,7374274.763,2463231.533,4439118.037,2404770.88,4671083.506,5016008.164,3098676.841,4104639.565,2573515,7266567.795,4778717.416,5959403.139,5366865.088,2655225.183,10101260.91,4907679.401,3998342.936,4346913.543,4977185.243,4826672.157,3690737.453,4093145.777,4565585.157,11875833.91,5094464.981,4768823.854,5097202.382,4341031.103,3601793.483,5257831.089,3551959.754,5164162.704,1587554.51,4911798.809,4962834.783,2590358.35,5047033.177,3309195.637,5790153.44,3238276.646,3142902.266,1306532.131,5933787.326,3598257.313,4516503.473,9218337.046,7902199.38,3309676.929,5110692.102,3276450.421,6268899.395,3130418.773,5629573.456,8192818.329,4472789.354,5054156.933,5475605.239,4544379.252,6162988.663,4883952.104,5736398.234,5825001.821,6003369.127,2496270.16,4787241.634,4164696.968,4072184.863,4652196.115,6563919.923,4257709.624,6401022.858,5747841.557,4105639.499,4288056.588,3158293.586,3504939.236,6279603.675,3012586.488,3306508.131,4026531.01,6094975.222,4916100.218,3466156.972,4827453.652,4520798.601,3290544.98,2364285.875,3485636.861,3113826.394,3309048.433,2427137.555,2865799.756,2553676.88,3950660.129,2436108.187,5832203.451,2803499.111,3550158.876,2623400.75,4449467.065,3372437.45,4548185.5,3274810.523,4520829.07,6279341.145,3515129.6,1445781.381,4587504.705,2834984.218,3257007.85,2305318.077,3940585.158,2644874.072,3390932.622,1246754.729,5115736.363,2483451.959,3318207.46,3798176.563,5321292.639,3507647.136,3183893.136,3791279.19,2765391.637,2916294.668,1638801.295,1742412.332,3142431.27,3590007.263,2959227.468,5567214.728,3753089.096,5383257.604,2290501.4,1672995.971,6546935.029,2726211.453,5840031.618,3826470.445,7520630.011,2059027.478,6419829.831,2774719.988,5446999.585,2443093.116,7543512.607,2783115.911,4314090.101,3635444.46,3330873.999,3713799.753,3967236.406,8416370.994,4763508.098,3985689.727,5401832.582,5202030.371,4446083.831,2637504.312,6553447.04
"M315T296",315.2359149,296.2135,888385.4396,865954.0074,836151.7784,805622.5356,825325.519,950557.8117,713623.5277,953154.3603,923908.4817,655350.8498,912431.3975,889599.7934,846256.7209,885389.7631,896359.1114,871984.8102,841694.3872,798637.6729,763348.6364,759921.4965,742218.1457,770103.5398,750749.1593,833190.4136,635304.1812,811184.6303,497609.2791,815381.1718,618010.2425,1617709.57,469720.6208,585896.0575,752088.5107,336408.0862,686747.6851,549472.2258,625127.0874,1101920.938,1318155.279,1136302.364,883885.6273,1119883.546,1145641.472,635907.0172,511722.6756,382275.1998,839380.7517,1583054.558,1445062.882,206248.8513,1012738.68,1132226.13,511852.5913,1137883.968,1506028.426,790372.5708,666715.2533,1410837.381,436919.6964,788193.82,580720.5556,844617.7887,897633.6873,543588.6188,726947.2326,676561.2552,1341336.563,842312.1198,1065251.933,960397.8008,470419.9301,1874748.54,880884.7564,709517.5288,776269.0435,885369.3116,858049.7851,662415.2315,724618.4454,811367.8587,2444010.02,910629.3318,877654.4013,914721.5813,1100472.207,639587.4748,944511.5892,630945.2748,924368.1961,280615.1168,890560.843,910094.1789,465434.1661,898304.7261,589287.2008,1036192.359,564648.4386,552350.8303,230999.0109,1067686.943,461913.6727,804834.5547,1668838.448,1507232.741,589214.2118,908256.8097,584655.4477,1129203.783,546875.8546,1001660.134,1465634.175,810479.828,893843.851,1008424.14,826255.1489,1093371.6,871641.2427,1061683.91,987154.576,1090060.111,440118.622,840635.1673,737043.7539,743037.2724,823883.3792,1170727.129,746297.2395,1158497.692,1064830.024,488245.5993,756176.9582,551448.1624,617293.7532,1116595.454,529888.4145,584159.0081,712169.8016,1073647.286,1215429.335,627369.0433,846591.3946,814116.507,573214.2361,420235.6963,615124.3881,524043.8639,589463.5393,423081.9276,500351.2771,453203.2158,702949.5206,429265.9398,1031592.576,633552.0929,633339.5791,465203.9608,806288.6066,487933.8283,823283.0275,583279.0314,810178.875,1127648.199,623536.1946,252161.1943,827993.1234,498693.1362,581095.0941,403863.1036,694563.5927,461083.2117,599409.4686,222051.0421,876344.5217,434223.418,586258.5739,668189.6382,954722.6019,623051.8079,569078.7087,660796.0735,499756.9389,518493.8813,366499.0879,304424.6121,559412.1236,640468.4311,534879.7421,975761.0484,668237.563,966062.1239,401788.3837,298017.093,1183909.338,476874.9932,1044815.75,945655.3229,1381953.603,359312.3826,1146818.493,485620.573,958368.2826,432164.8432,1266922.795,676433.0827,762206.322,643128.003,584991.8634,654908.1158,713264.6146,1523136.483,847001.0251,706992.1306,519078.558,954943.9873,784711.1472,463847.2041,1179896.72
"M316T311",316.2482256,310.941,3291671.184,3353970.847,3750120.187,3676681.118,3740143.611,3138870.727,3390595.232,3635207.074,3637038.276,3509228.682,3768011.236,3887746.698,3542604.989,3948063.058,3969277.604,3886020.486,3918013.283,3291899.06,2931007.568,2996200.207,2911678.793,3065470.409,3057772.182,3601201.547,3771625.396,4154161.863,3334938.72,3893597.557,2379052.997,7973413.644,1826409.943,6497789.86,4411382.929,2752287.006,4401270.776,1977617.572,4032090.214,5637111.51,5931235.255,4115377.448,2154906.152,5754580.304,6596709.21,2653984.369,3870517.225,2642631.164,2634821.538,5128970.163,5002371.643,3158679.728,5253625.604,5367385.23,1810181.474,6000997.128,6439397.941,3927608.156,3059367.211,4831515.904,3373184.986,1818488.179,1986408.087,3220537.523,3792624.001,3334423.11,2915358.784,2611911.145,6451681.193,3825279.228,3644531.434,3409370.15,2238814.502,7935058.703,3713701.942,5222498.884,5781974.697,2648571.211,2715871.043,5188106.923,3782811.952,2861586.133,11740370.83,2803944.956,7061321.874,6756655.355,3843403.349,2220883.962,5673819.987,2984275.191,3356078.668,1782622.77,4157089.472,6152472.092,2028492.664,7009751.569,2469559.847,3382802.51,2089805.176,2208917.939,2630974.616,3335616.357,3015326.183,2779451.307,6083413.14,9662342.952,3382120.28,4213768.075,2749357.692,4811449.442,1809251.901,4289216.823,4290699.242,3393904.159,2482496.287,6837129.131,4630969.144,3435572.58,3287459.324,5781202.095,4002377.588,6649675.354,1619354.26,3881150.672,5433454.176,3774914.191,3304348.591,5031714.491,2291765.906,5711988.178,7909791.669,1881625.722,2438017.228,3224723.142,3765583.191,3724966.337,2258849.431,2621311.058,2909441.891,5527971.251,4385609.167,2616770.904,4510074.143,6029214.757,4297067.773,3200379.905,2235473.192,3257221.174,5191491.903,3010247.39,2078202.302,2136722.905,4041404.443,3046250.091,4045784.14,3120045.071,3276492.15,3308519.475,3317270.623,4155465.278,4530744.158,2396147.108,4118516.293,4814235.829,4510732.108,1859219.941,5634272.604,2711550.963,2845825.831,4055939.876,6975801.063,1738953.014,3452720.126,1041115.334,2500540.674,2745417.001,3549263.697,4070041.527,5295872.04,4660293.849,3947321.789,1935044.125,3194128.985,2646904.245,1731309.217,1231342.735,4065092.453,5268592.788,5402693.894,4524478.297,4317598.224,3641334.9,2739031.965,2185229.632,5511437.449,2364334.52,4334319.179,4471427.949,7841956.186,3968735.88,6417932.986,2393028.801,2375125.508,2760849.798,5440974.88,3729416.753,6103574.748,2094013.067,2428443.258,5676211.704,5206098.155,8340110.213,6489438.017,2897849.927,2780428.768,6616239.625,5023516.756,1577978.944,5628783.486
"M316T362",316.3207596,362.378,856235.0727,863737.4119,892626.0937,927312.4958,899316.3714,1074758.338,973246.4839,1006608.518,988983.8282,937984.7177,1024716.475,1010854.382,853647.0915,1007759.637,1017034.704,1021397.196,1002944.063,862305.5646,766793.0318,742709.3002,724456.6152,758573.7029,754355.2859,845741.254,886060.8399,941273.0989,919695.9525,919986.7701,912803.2174,910927.0604,903769.7735,826430.2146,871142.3002,824288.5946,847657.6389,895654.7123,841464.1647,837763.2551,916360.9726,856136.0643,871079.8951,847253.529,839437.3867,738663.1793,648015.2871,862662.5708,915302.6262,990417.0199,933792.7389,960495.5394,982772.474,913780.8442,944060.3785,843771.2131,948935.2736,944237.8937,929714.6551,984781.6851,939169.0413,926995.9809,919060.8671,950117.6374,959256.2068,833964.1554,976468.1317,977078.0281,972860.0047,985925.0462,981258.6214,1013698.858,987735.3456,947401.6856,941024.8741,845063.6881,1002754.471,946762.9088,963115.8747,981693.8353,979664.6124,958183.974,1011028.918,978131.024,961200.456,844372.4507,919747.8382,946996.9643,883989.0188,916677.5727,928359.1408,964679.3442,924356.7,914255.4842,774741.511,848852.2476,1015083.309,992890.4772,1033626.945,1001227.259,1014445.117,675132.1877,733546.0255,941759.7825,1024575.071,794084.7699,997424.7974,1036937.441,754941.4607,1085356.825,1034673.261,1007119.716,1018730.752,1003322.859,1025270.953,1028158.191,989756.5658,1031070.697,1023926.406,983838.3658,954832.6319,969176.5321,977164.8282,849418.5384,826545.9506,1058899.07,1008069.73,1027411.622,1146999.61,1058156.143,972327.8942,1012308.051,989161.953,1022535.427,778914.4083,1024017.927,974226.24,1011944.526,996285.6355,1013594.785,997045.6763,993452.863,829524.7825,828424.9525,892923.0596,776578.2462,576235.6625,780297.3934,882569.9958,453392.1614,885661.1811,749486.4845,790721.9664,793802.4492,814412.944,795681.1283,718040.7665,799356.6372,814894.8982,862207.8237,790226.4166,722744.747,742350.0976,749170.6309,747026.0131,713138.3044,735093.4465,795278.2528,760617.4755,586277.726,774127.6974,745352.7704,745076.5973,764394.7211,695027.9788,765568.4002,762695.0423,807340.9084,775265.8931,896206.3067,804184.2405,755676.6898,788461.0062,822169.6033,783774.2521,799302.0717,737906.3983,739233.447,747314.3575,871669.1866,758558.664,752761.0496,805664.3342,830289.3082,728883.6908,823747.4041,899200.9132,996641.7192,907894.9645,899393.6106,876073.89,628673.733,828361.8341,914760.341,897187.2138,919524.3406,925001.2741,921197.6666,850116.5023,873746.9912,511645.7974,897357.4741,935359.3859,939602.1543,903777.3114,650852.9789,847477.7003,912105.6967,474080.4128
"M317T311",317.251582,310.933,583012.6451,593195.8171,678160.3054,666463.8413,668347.3586,552198.797,600010.3376,640814.9059,650619.7905,614556.6378,663707.5829,691571.1498,635008.6817,692623.6067,704948.1956,687730.9245,691190.3976,590620.8557,529737.9679,535646.8492,520607.8962,548333.5144,542470.7482,646954.9792,675046.9071,750896.3402,598774.8296,685966.3048,418551.5577,1570359.089,316793.0837,1219517.114,798515.5259,491038.4907,800033.5153,348314.5486,741500.1905,1051342.927,1105159.956,739688.5986,376689.2317,1074492.55,1236411.667,466328.8442,692171.821,476374.0911,465119.0376,942106.8365,909057.5163,560441.6454,962105.648,988340.1143,318804.3356,1111278.304,1218932.501,697997.8002,540171.5463,882780.717,601897.2879,314378.6952,347452.7367,567908.6114,682415.9114,594765.1737,510252.6521,458397.6923,1217940.027,682591.0417,652336.1865,596246.6027,386031.5819,1568188.754,664568.0372,952242.6134,1070538.398,465292.5145,473934.4202,952350.1236,671218.9926,501643.2187,2849075.23,487810.0638,1350392.459,1284604.241,684270.2445,385391.3929,1044031.225,520600.1533,590537.628,303585.5076,755038.3262,1146000.6,350666.4049,1330303.745,427827.8456,595114.6516,358134.6629,377561.7747,452704.6513,586862.8814,527355.8334,486109.5412,1124707.721,2001111.333,598446.1811,750870.4171,477551.4753,869506.9871,309684.1007,755883.2408,764079.5859,594699.6461,434659.8589,1296962.552,820941.5551,609371.206,570664.328,1065187.079,715875.4588,1250920.072,275799.9899,692427.9948,991101.3434,667757.3241,584530.6425,908027.9087,390427.1199,1041928.155,1558203.422,321373.0542,416132.3961,562470.1967,663591.1896,653576.1235,391028.5712,454234.6698,502038.4214,1003808.86,786788.7583,451155.394,816614.8144,1113172.838,771710.2553,575550.6056,397062.2319,580556.6219,944596.9433,527505.4581,365414.12,374040.5817,725865.9157,541626.7537,743480.7422,567187.6583,594842.0943,600783.1212,604728.7133,744360.431,832532.5606,426349.0726,751622.0644,887067.214,832450.1534,330779.2792,1064416.644,487741.4319,515175.8052,722838.5096,1341747.072,306464.5192,627113.3452,187238.7506,450305.9969,491602.7778,640294.9547,741382.0829,976475.4613,838373.2734,716764.4942,342400.0711,566889.3977,471701.8263,307094.2872,217495.4282,747636.4309,971980.3042,1006794.229,813563.5935,795550.4107,654138.8005,498171.2763,386029.6273,1027808.197,421066.4523,789003.1391,808422.4652,1541116.859,714662.8564,1210140.461,417700.7161,420316.9639,485737.2202,993296.9284,673427.1243,1147855.111,363138.1703,428323.8566,1049627.927,955094.7426,1641769.833,1214886.492,501345.9448,494073.1925,1239484.907,914906.3032,277034.8054,1035062.64
"M318T327",318.2999717,326.6045,394637.1158,393865.3028,425245.5194,415794.9427,408837.7921,448309.5719,409435.8059,428118.5084,418167.335,386895.1485,414774.0198,423811.4282,421783.0312,431132.3722,434531.9662,425335.8524,414123.8344,381433.4824,350474.0254,364152.3507,354098.6011,366625.8299,364412.2838,407742.4809,419469.3525,1639063.244,NA,438442.1575,141033.2726,21775.97083,NA,17203.77076,14641.56353,NA,24099.71186,53714.27439,NA,NA,NA,1656814.581,NA,1719212.414,1641433.549,44062.20366,82986.08386,NA,100558.1151,51385.01924,72187.14576,46932.94412,10378.37831,88713.73267,NA,5462.800805,NA,NA,1374438.56,1566634.686,24757.87613,55740.6495,31239.42757,NA,NA,36376.48671,1493420.906,166020.6346,1602747.67,NA,53766.79385,NA,1933313.917,39365.49415,77658.84042,12731.85177,188803.8945,NA,1548180.757,NA,1657844.477,212776.484,13239.95083,NA,845581.7598,1630245.065,63102.82613,NA,127704.041,1647842.676,NA,46094.97234,2369900.68,17922.53991,368438.7564,17101.4535,183908.6907,1861290.473,2319883.298,713489.137,29361.89555,187754.8436,2412165.63,476310.8268,22516.49525,NA,NA,NA,109511.4872,1180353.368,37386.61272,NA,NA,20184.42527,72975.43196,NA,NA,7821.638923,883814.9424,902674.6392,7988.721719,1140241.942,1799359.509,23482.93333,36109.82356,140438.6706,NA,NA,1921869.605,NA,8641.892396,1780204.138,590989.3048,238877.9975,770128.9386,33957.30961,14818.84849,522804.8731,NA,1589578.887,2045358.27,1186899.084,NA,25657.00192,150252.354,1948813.957,12608.31264,58765.39409,2424068.127,85505.34669,46434.78896,64608.36471,1600800.517,5407.062491,20557.3982,140606.6825,1737030.311,119704.4177,73491.83237,NA,92891.67692,45095.27588,127156.4405,NA,35957.92153,1338543.066,NA,1187001.87,4384.091763,45045.03888,20008.064,NA,46838.58637,652410.9253,1542625.457,224283.6641,NA,32012.05872,1811446.69,28937.56681,850682.0682,12204.3547,NA,31822.67495,NA,13052.25186,94338.80911,100290.3637,3028892.36,23054.5883,15696.7015,59807.49927,89935.82368,50970.3225,2622936.021,1474006.564,NA,NA,29598.27978,NA,56695.80039,1590415.784,96263.78275,2696261.694,1874635.646,82803.51741,35837.6883,45047.40963,NA,157752.9405,494855.9547,6828.338718,6753765.137,397702.1384,26792.02668,22931.72721,4327.844536,82092.33812,1181177.937
"M324T356",324.1374534,356.2885,893026.3798,934963.2429,1044901.537,1020741.996,1020862.168,985529.9318,984596.8705,999510.8466,984728.8679,981185.6309,1018785.499,1007381.243,1029534.621,1039997.724,1039217.647,1017382.342,1016552.822,1052983.946,1018757.88,996411.0265,999913.4732,1020448.34,990722.9846,1031198.65,1038970.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23912488.31,7162.203263,NA,NA,NA,12832.54297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M331T225",331.0924724,225.47,309348.4949,320834.1836,315294.2832,368787.1552,318451.0257,393017.7507,380345.5236,380154.9583,370855.5145,364635.2728,369456.573,379035.4611,362923.4805,377491.3614,373154.8276,372492.4936,373430.0244,348461.0948,373830.81,347946.0651,362140.5542,360487.3561,353515.9793,348817.0609,370669.6124,NA,NA,NA,NA,NA,NA,527101.5039,30193.80807,2779616.2,NA,NA,2194232.758,NA,NA,1057994.439,NA,NA,NA,NA,NA,NA,NA,352577.8462,1085994.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4192981.265,NA,NA,NA,NA,NA,NA,NA,NA,14372.09561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169775.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1860116.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,1895120.113,NA,NA,NA,NA,585143.6946,NA,1695643.752,NA,NA,NA,128891.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10776.45563,NA,NA,2962636.156,NA,NA,37977.65091,NA,NA,5504577.855,NA,1338446.723,NA,NA,NA,NA,NA,NA,1999834.253,NA,2968595.281,NA,NA,1963397.907,322972.3975,NA,1628257.662,NA,NA,NA,NA,NA,501252.6315,2775870.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,1872407.313,914649.6852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2298296.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M332T314",332.069895,313.654,746171.217,726228.8496,746804.9552,721656.8493,718125.8114,735804.0419,737506.2135,749091.6155,752042.8796,717728.9393,730706.7487,729921.6122,765890.8262,726550.985,735495.3062,720986.5899,709119.8272,743914.1792,720083.9248,734974.8326,728698.8357,741592.6153,719866.844,744431.5083,746895.1366,NA,NA,NA,NA,NA,NA,NA,735046.2323,NA,NA,NA,10740.08215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4456.799063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7994.480315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18213562.95,43159.23287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4009143.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M332T271",332.2430751,271.458,741471.6158,672885.9317,678611.2695,627879.7343,613604.5682,742199.8286,731360.2334,787229.2706,751096.8286,670094.6387,695120.2197,713400.0038,719880.6183,705738.6935,719519.1619,682220.0727,609702.9382,675697.3585,632498.5222,637771.7763,647541.3294,649468.148,609519.4145,678523.5478,704320.1938,675820.6652,561467.514,526792.5715,487940.2759,1088597.513,246296.378,1391892.48,394282.8806,264705.4591,1054001.617,493206.5456,1232129.65,739067.5678,773239.8161,726659.9703,513212.2731,965768.3403,1247368.513,391609.5625,488114.9391,666609.8632,652843.2394,1054391.954,934750.5708,647148.5587,815612.2869,1021684.712,391031.4191,664646.0036,1204381.958,576557.2963,556161.0974,701779.746,1088604.633,699335.8447,715713.2184,296182.9133,579358.0994,397674.2753,963209.2473,712124.9314,946579.3614,669984.7522,947693.8385,702859.6496,540962.8156,1601104.058,368211.0694,314074.6011,740779.1878,665597.293,865442.9475,1003386.016,1104462.691,520359.6951,881625.0805,544791.6326,1201303.978,657251.8765,1056918.644,290247.9209,791850.9006,570388.2003,804556.7296,411672.5239,540785.6684,676464.6087,353024.0183,702175.5821,627697.1775,580211.8132,485789.7377,735810.0949,483840.6385,803443.4413,953328.2035,626845.6459,1558652.306,494622.4514,867796.7284,826635.6652,1002367.71,894569.1491,464947.8112,913443.2972,1121813.477,614386.1977,612386.6743,1009138.699,798561.8659,790201.4728,454063.7273,852402.2931,1066888.686,754114.2216,284075.1218,611700.9558,391613.4193,1117566.329,694702.2089,998999.1848,613761.7348,876551.7406,854330.1971,694822.5526,637839.2436,597077.5718,355554.3178,767952.065,582148.4408,448266.6471,794269.0066,608399.0858,777492.8637,575022.5354,627760.7615,301637.0178,252634.9335,350148.372,359030.4664,442616.1707,497727.4204,409548.0547,308836.5235,290959.7406,638481.7727,218821.5237,650342.411,320308.2929,624649.5054,417072.2165,362301.8794,197099.1424,588432.6627,303858.6999,718283.0703,419827.6584,421499.1407,432194.0276,408094.3532,514544.8478,460793.1689,446929.8909,446653.9011,257586.3726,470603.223,245505.7162,541648.0672,218248.7841,561177.5986,379149.0072,390577.4822,398662.9261,446274.5787,295220.4648,317469.8906,230133.4571,160960.0594,102578.8851,429396.6336,439131.6287,901378.2131,452787.594,312355.9544,503122.6912,295962.0129,446261.6447,719426.6942,400313.9578,602834.2741,814760.9797,760471.2456,459756.7355,851088.5238,464966.6535,678912.1643,497521.241,713617.6529,503934.4045,848659.6084,392884.7745,590528.1555,274291.025,673040.5754,1121898.191,1298232.998,761024.3341,590797.4598,1066879.12,1196157.519,254773.3023,906493.1792
"M340T220",340.2090093,220.227,8221.774185,9040.069635,437858.2505,NA,476151.6294,614108.4085,590681.4222,NA,516927.2933,562500.0612,526224.6832,564960.823,10871.89258,537527.4522,508813.1075,526943.9596,480293.5788,64921.32765,12036.55539,82535.59373,104237.0748,169138.5495,570537.6796,502655.668,443740.006,NA,1018828.072,1223062.804,NA,343373.5518,1408905.317,916526.7744,962368.5528,95856.57197,1024743.244,1777686.844,598973.8762,1295528.243,NA,539355.8249,490457.7364,NA,182896.3347,132560.7611,NA,787044.0835,NA,817755.5757,1189220.788,850256.1089,1745854.652,NA,1807543.416,74929.77907,NA,772377.9478,NA,501738.0713,383240.717,606110.8257,1230611.833,818985.1934,994393.1335,NA,NA,NA,NA,328456.0864,136833.2343,279412.9587,NA,441697.3415,1233568.914,49784.38452,NA,924272.8825,NA,6388.408538,NA,826435.5557,713510.3589,907170.4281,NA,NA,NA,NA,541198.7861,460345.1826,1769073.567,836757.7671,400610.1388,389792.6485,862865.1286,NA,6148.773681,NA,NA,NA,955402.8387,NA,478370.6394,NA,NA,104687.0795,922051.5981,535539.5337,NA,982703.0126,1046413.472,NA,NA,594739.9478,NA,491036.2747,1079886.647,619365.1531,NA,725541.5273,NA,238606.2491,263616.9972,37281.63189,114829.777,NA,908750.5472,450908.1545,NA,NA,1881880.992,NA,948159.6714,9185.5809,158290.3414,NA,902616.7522,724355.0981,777223.5894,427326.5109,500384.6482,NA,68552.39061,63559.8409,NA,73642.04933,205332.5532,NA,NA,62881.72597,NA,84374.48039,NA,73794.7172,NA,NA,91836.14971,NA,90688.36109,179663.3799,88288.24864,NA,93408.49747,83405.93478,NA,76558.49164,123298.6028,178345.1661,141967.1784,66158.32938,NA,180236.3739,NA,NA,146200.9901,NA,145791.4525,NA,147401.2907,100933.9542,134182.7435,251476.4825,134160.5082,NA,223879.9459,250668.1276,265525.4632,347217.2876,351030.1753,58882.24646,348606.6508,611075.0627,14923.0776,NA,782146.8413,35699.16549,509631.4734,NA,696447.9027,62514.45678,842871.195,393367.7039,2267191.25,32726.00831,442675.1279,359368.2419,NA,NA,1132036.884,62418.14396,433761.4189,260253.935,NA,NA,893540.3279,363566.756,421289.2547,1138435.448,465253.2376
